,TRTALONE,year
227199,285,2021
227200,480,2021
227201,0,2021
227202,0,2021
227203,735,2021
227204,114,2021
227205,295,2021
227206,960,2021
227207,185,2021
227208,600,2021
227209,835,2021
227210,580,2021
227211,185,2021
227212,375,2021
227213,125,2021
227214,300,2021
227215,590,2021
227216,175,2021
227217,865,2021
227218,500,2021
227219,310,2021
227220,12,2021
227221,446,2021
227222,512,2021
227223,835,2021
227224,180,2021
227225,280,2021
227226,562,2021
227227,660,2021
227228,40,2021
227229,720,2021
227230,750,2021
227231,25,2021
227232,105,2021
227233,894,2021
227234,65,2021
227235,780,2021
227236,765,2021
227237,750,2021
227238,61,2021
227239,130,2021
227240,480,2021
227241,436,2021
227242,474,2021
227243,0,2021
227244,604,2021
227245,180,2021
227246,270,2021
227247,250,2021
227248,62,2021
227249,147,2021
227250,130,2021
227251,242,2021
227252,70,2021
227253,95,2021
227254,710,2021
227255,885,2021
227256,390,2021
227257,95,2021
227258,246,2021
227259,610,2021
227260,585,2021
227261,0,2021
227262,335,2021
227263,780,2021
227264,140,2021
227265,162,2021
227266,398,2021
227267,307,2021
227268,300,2021
227269,550,2021
227270,210,2021
227271,550,2021
227272,187,2021
227273,760,2021
227274,195,2021
227275,60,2021
227276,0,2021
227277,326,2021
227278,510,2021
227279,80,2021
227280,450,2021
227281,60,2021
227282,610,2021
227283,760,2021
227284,669,2021
227285,720,2021
227286,125,2021
227287,565,2021
227288,720,2021
227289,56,2021
227290,248,2021
227291,152,2021
227292,340,2021
227293,0,2021
227294,257,2021
227295,180,2021
227296,120,2021
227297,900,2021
227298,76,2021
227299,237,2021
227300,360,2021
227301,660,2021
227302,3,2021
227303,0,2021
227304,65,2021
227305,60,2021
227306,187,2021
227307,420,2021
227308,145,2021
227309,215,2021
227310,770,2021
227311,65,2021
227312,40,2021
227313,365,2021
227314,0,2021
227315,40,2021
227316,135,2021
227317,120,2021
227318,519,2021
227319,0,2021
227320,690,2021
227321,70,2021
227322,335,2021
227323,415,2021
227324,285,2021
227325,400,2021
227326,68,2021
227327,0,2021
227328,30,2021
227329,375,2021
227330,335,2021
227331,780,2021
227332,490,2021
227333,70,2021
227334,20,2021
227335,1090,2021
227336,210,2021
227337,390,2021
227338,0,2021
227339,355,2021
227340,325,2021
227341,5,2021
227342,300,2021
227343,0,2021
227344,475,2021
227345,735,2021
227346,245,2021
227347,70,2021
227348,526,2021
227349,420,2021
227350,678,2021
227351,65,2021
227352,140,2021
227353,10,2021
227354,155,2021
227355,180,2021
227356,667,2021
227357,145,2021
227358,300,2021
227359,10,2021
227360,0,2021
227361,491,2021
227362,135,2021
227363,540,2021
227364,0,2021
227365,930,2021
227366,60,2021
227367,883,2021
227368,105,2021
227369,270,2021
227370,105,2021
227371,127,2021
227372,75,2021
227373,120,2021
227374,200,2021
227375,297,2021
227376,382,2021
227377,55,2021
227378,430,2021
227379,430,2021
227380,655,2021
227381,990,2021
227382,70,2021
227383,915,2021
227384,460,2021
227385,550,2021
227386,630,2021
227387,90,2021
227388,780,2021
227389,650,2021
227390,40,2021
227391,110,2021
227392,208,2021
227393,568,2021
227394,720,2021
227395,62,2021
227396,615,2021
227397,90,2021
227398,330,2021
227399,110,2021
227400,678,2021
227401,120,2021
227402,734,2021
227403,360,2021
227404,930,2021
227405,0,2021
227406,700,2021
227407,325,2021
227408,855,2021
227409,722,2021
227410,170,2021
227411,225,2021
227412,260,2021
227413,300,2021
227414,420,2021
227415,258,2021
227416,770,2021
227417,825,2021
227418,570,2021
227419,120,2021
227420,470,2021
227421,545,2021
227422,30,2021
227423,265,2021
227424,115,2021
227425,212,2021
227426,60,2021
227427,175,2021
227428,930,2021
227429,717,2021
227430,752,2021
227431,125,2021
227432,620,2021
227433,720,2021
227434,405,2021
227435,58,2021
227436,0,2021
227437,440,2021
227438,0,2021
227439,225,2021
227440,210,2021
227441,680,2021
227442,410,2021
227443,365,2021
227444,460,2021
227445,270,2021
227446,352,2021
227447,660,2021
227448,85,2021
227449,0,2021
227450,642,2021
227451,280,2021
227452,15,2021
227453,585,2021
227454,25,2021
227455,660,2021
227456,258,2021
227457,780,2021
227458,90,2021
227459,30,2021
227460,930,2021
227461,180,2021
227462,90,2021
227463,357,2021
227464,10,2021
227465,180,2021
227466,420,2021
227467,619,2021
227468,70,2021
227469,320,2021
227470,315,2021
227471,15,2021
227472,90,2021
227473,120,2021
227474,600,2021
227475,309,2021
227476,750,2021
227477,22,2021
227478,0,2021
227479,70,2021
227480,120,2021
227481,532,2021
227482,0,2021
227483,940,2021
227484,540,2021
227485,210,2021
227486,641,2021
227487,640,2021
227488,0,2021
227489,20,2021
227490,373,2021
227491,170,2021
227492,731,2021
227493,780,2021
227494,245,2021
227495,105,2021
227496,60,2021
227497,245,2021
227498,105,2021
227499,730,2021
227500,420,2021
227501,90,2021
227502,390,2021
227503,260,2021
227504,515,2021
227505,583,2021
227506,60,2021
227507,100,2021
227508,14,2021
227509,0,2021
227510,865,2021
227511,260,2021
227512,70,2021
227513,315,2021
227514,255,2021
227515,700,2021
227516,45,2021
227517,255,2021
227518,730,2021
227519,55,2021
227520,480,2021
227521,60,2021
227522,225,2021
227523,760,2021
227524,520,2021
227525,110,2021
227526,165,2021
227527,410,2021
227528,15,2021
227529,150,2021
227530,164,2021
227531,315,2021
227532,0,2021
227533,450,2021
227534,70,2021
227535,230,2021
227536,430,2021
227537,0,2021
227538,60,2021
227539,900,2021
227540,181,2021
227541,845,2021
227542,670,2021
227543,575,2021
227544,104,2021
227545,45,2021
227546,500,2021
227547,265,2021
227548,135,2021
227549,250,2021
227550,55,2021
227551,750,2021
227552,90,2021
227553,500,2021
227554,512,2021
227555,865,2021
227556,475,2021
227557,120,2021
227558,630,2021
227559,610,2021
227560,50,2021
227561,815,2021
227562,420,2021
227563,810,2021
227564,40,2021
227565,470,2021
227566,750,2021
227567,40,2021
227568,450,2021
227569,700,2021
227570,191,2021
227571,115,2021
227572,45,2021
227573,1020,2021
227574,305,2021
227575,60,2021
227576,420,2021
227577,616,2021
227578,352,2021
227579,705,2021
227580,267,2021
227581,585,2021
227582,354,2021
227583,365,2021
227584,495,2021
227585,285,2021
227586,450,2021
227587,385,2021
227588,165,2021
227589,270,2021
227590,0,2021
227591,300,2021
227592,660,2021
227593,645,2021
227594,182,2021
227595,160,2021
227596,100,2021
227597,359,2021
227598,600,2021
227599,225,2021
227600,720,2021
227601,30,2021
227602,900,2021
227603,695,2021
227604,460,2021
227605,0,2021
227606,360,2021
227607,320,2021
227608,347,2021
227609,285,2021
227610,0,2021
227611,340,2021
227612,0,2021
227613,213,2021
227614,0,2021
227615,485,2021
227616,365,2021
227617,0,2021
227618,360,2021
227619,960,2021
227620,240,2021
227621,340,2021
227622,165,2021
227623,770,2021
227624,390,2021
227625,98,2021
227626,440,2021
227627,110,2021
227628,490,2021
227629,465,2021
227630,495,2021
227631,450,2021
227632,90,2021
227633,127,2021
227634,270,2021
227635,558,2021
227636,825,2021
227637,527,2021
227638,140,2021
227639,220,2021
227640,135,2021
227641,875,2021
227642,165,2021
227643,570,2021
227644,5,2021
227645,395,2021
227646,75,2021
227647,126,2021
227648,90,2021
227649,30,2021
227650,345,2021
227651,0,2021
227652,0,2021
227653,750,2021
227654,200,2021
227655,275,2021
227656,210,2021
227657,481,2021
227658,840,2021
227659,463,2021
227660,432,2021
227661,735,2021
227662,490,2021
227663,200,2021
227664,150,2021
227665,570,2021
227666,540,2021
227667,180,2021
227668,330,2021
227669,540,2021
227670,249,2021
227671,90,2021
227672,275,2021
227673,974,2021
227674,606,2021
227675,565,2021
227676,615,2021
227677,960,2021
227678,377,2021
227679,195,2021
227680,100,2021
227681,120,2021
227682,0,2021
227683,835,2021
227684,110,2021
227685,150,2021
227686,252,2021
227687,120,2021
227688,750,2021
227689,100,2021
227690,780,2021
227691,175,2021
227692,870,2021
227693,55,2021
227694,407,2021
227695,390,2021
227696,840,2021
227697,730,2021
227698,405,2021
227699,15,2021
227700,930,2021
227701,645,2021
227702,15,2021
227703,145,2021
227704,80,2021
227705,720,2021
227706,340,2021
227707,650,2021
227708,1035,2021
227709,95,2021
227710,465,2021
227711,20,2021
227712,540,2021
227713,720,2021
227714,367,2021
227715,840,2021
227716,0,2021
227717,840,2021
227718,110,2021
227719,262,2021
227720,390,2021
227721,120,2021
227722,15,2021
227723,295,2021
227724,560,2021
227725,355,2021
227726,0,2021
227727,30,2021
227728,180,2021
227729,180,2021
227730,205,2021
227731,60,2021
227732,278,2021
227733,30,2021
227734,219,2021
227735,570,2021
227736,330,2021
227737,0,2021
227738,500,2021
227739,320,2021
227740,470,2021
227741,45,2021
227742,245,2021
227743,708,2021
227744,140,2021
227745,90,2021
227746,125,2021
227747,397,2021
227748,30,2021
227749,620,2021
227750,80,2021
227751,680,2021
227752,70,2021
227753,50,2021
227754,0,2021
227755,123,2021
227756,1148,2021
227757,395,2021
227758,555,2021
227759,945,2021
227760,605,2021
227761,645,2021
227762,0,2021
227763,870,2021
227764,1170,2021
227765,780,2021
227766,90,2021
227767,675,2021
227768,840,2021
227769,40,2021
227770,47,2021
227771,150,2021
227772,255,2021
227773,150,2021
227774,80,2021
227775,675,2021
227776,180,2021
227777,166,2021
227778,840,2021
227779,190,2021
227780,605,2021
227781,615,2021
227782,860,2021
227783,525,2021
227784,0,2021
227785,820,2021
227786,450,2021
227787,350,2021
227788,270,2021
227789,280,2021
227790,330,2021
227791,545,2021
227792,195,2021
227793,65,2021
227794,437,2021
227795,30,2021
227796,960,2021
227797,360,2021
227798,205,2021
227799,152,2021
227800,0,2021
227801,315,2021
227802,470,2021
227803,315,2021
227804,515,2021
227805,555,2021
227806,90,2021
227807,362,2021
227808,855,2021
227809,0,2021
227810,0,2021
227811,660,2021
227812,793,2021
227813,620,2021
227814,975,2021
227815,185,2021
227816,80,2021
227817,50,2021
227818,545,2021
227819,185,2021
227820,130,2021
227821,50,2021
227822,780,2021
227823,0,2021
227824,280,2021
227825,11,2021
227826,855,2021
227827,130,2021
227828,203,2021
227829,561,2021
227830,256,2021
227831,210,2021
227832,455,2021
227833,215,2021
227834,0,2021
227835,785,2021
227836,0,2021
227837,20,2021
227838,50,2021
227839,346,2021
227840,812,2021
227841,150,2021
227842,335,2021
227843,120,2021
227844,630,2021
227845,255,2021
227846,690,2021
227847,810,2021
227848,1140,2021
227849,180,2021
227850,0,2021
227851,510,2021
227852,940,2021
227853,690,2021
227854,520,2021
227855,85,2021
227856,120,2021
227857,120,2021
227858,0,2021
227859,380,2021
227860,0,2021
227861,110,2021
227862,460,2021
227863,27,2021
227864,0,2021
227865,291,2021
227866,780,2021
227867,60,2021
227868,35,2021
227869,0,2021
227870,255,2021
227871,92,2021
227872,0,2021
227873,390,2021
227874,90,2021
227875,455,2021
227876,14,2021
227877,165,2021
227878,515,2021
227879,95,2021
227880,0,2021
227881,205,2021
227882,825,2021
227883,383,2021
227884,314,2021
227885,390,2021
227886,410,2021
227887,60,2021
227888,457,2021
227889,120,2021
227890,660,2021
227891,0,2021
227892,410,2021
227893,365,2021
227894,40,2021
227895,305,2021
227896,200,2021
227897,185,2021
227898,250,2021
227899,635,2021
227900,82,2021
227901,0,2021
227902,210,2021
227903,525,2021
227904,135,2021
227905,200,2021
227906,485,2021
227907,628,2021
227908,243,2021
227909,785,2021
227910,425,2021
227911,35,2021
227912,50,2021
227913,120,2021
227914,600,2021
227915,127,2021
227916,211,2021
227917,384,2021
227918,30,2021
227919,302,2021
227920,310,2021
227921,749,2021
227922,360,2021
227923,392,2021
227924,135,2021
227925,885,2021
227926,100,2021
227927,265,2021
227928,235,2021
227929,120,2021
227930,85,2021
227931,120,2021
227932,65,2021
227933,435,2021
227934,422,2021
227935,360,2021
227936,162,2021
227937,0,2021
227938,750,2021
227939,0,2021
227940,25,2021
227941,145,2021
227942,453,2021
227943,0,2021
227944,155,2021
227945,300,2021
227946,243,2021
227947,905,2021
227948,5,2021
227949,192,2021
227950,960,2021
227951,60,2021
227952,40,2021
227953,270,2021
227954,270,2021
227955,155,2021
227956,465,2021
227957,170,2021
227958,460,2021
227959,841,2021
227960,225,2021
227961,365,2021
227962,385,2021
227963,760,2021
227964,215,2021
227965,840,2021
227966,0,2021
227967,720,2021
227968,40,2021
227969,245,2021
227970,330,2021
227971,340,2021
227972,685,2021
227973,150,2021
227974,590,2021
227975,0,2021
227976,130,2021
227977,730,2021
227978,410,2021
227979,241,2021
227980,130,2021
227981,815,2021
227982,295,2021
227983,470,2021
227984,380,2021
227985,330,2021
227986,750,2021
227987,465,2021
227988,108,2021
227989,530,2021
227990,70,2021
227991,285,2021
227992,280,2021
227993,234,2021
227994,275,2021
227995,180,2021
227996,0,2021
227997,90,2021
227998,60,2021
227999,2,2021
228000,410,2021
228001,417,2021
228002,10,2021
228003,30,2021
228004,405,2021
228005,144,2021
228006,82,2021
228007,644,2021
228008,815,2021
228009,693,2021
228010,135,2021
228011,505,2021
228012,785,2021
228013,280,2021
228014,60,2021
228015,252,2021
228016,0,2021
228017,300,2021
228018,385,2021
228019,140,2021
228020,870,2021
228021,30,2021
228022,85,2021
228023,1020,2021
228024,620,2021
228025,370,2021
228026,20,2021
228027,110,2021
228028,455,2021
228029,900,2021
228030,135,2021
228031,45,2021
228032,350,2021
228033,359,2021
228034,105,2021
228035,195,2021
228036,270,2021
228037,95,2021
228038,285,2021
228039,379,2021
228040,960,2021
228041,60,2021
228042,0,2021
228043,315,2021
228044,80,2021
228045,823,2021
228046,95,2021
228047,436,2021
228048,1200,2021
228049,195,2021
228050,540,2021
228051,120,2021
228052,120,2021
228053,110,2021
228054,900,2021
228055,645,2021
228056,140,2021
228057,215,2021
228058,170,2021
228059,808,2021
228060,285,2021
228061,1110,2021
228062,960,2021
228063,320,2021
228064,30,2021
228065,20,2021
228066,0,2021
228067,810,2021
228068,130,2021
228069,225,2021
228070,520,2021
228071,405,2021
228072,338,2021
228073,330,2021
228074,810,2021
228075,280,2021
228076,478,2021
228077,302,2021
228078,520,2021
228079,105,2021
228080,400,2021
228081,60,2021
228082,120,2021
228083,90,2021
228084,570,2021
228085,75,2021
228086,380,2021
228087,148,2021
228088,205,2021
228089,240,2021
228090,495,2021
228091,510,2021
228092,178,2021
228093,185,2021
228094,1020,2021
228095,105,2021
228096,845,2021
228097,120,2021
228098,80,2021
228099,390,2021
228100,175,2021
228101,30,2021
228102,735,2021
228103,153,2021
228104,500,2021
228105,785,2021
228106,690,2021
228107,151,2021
228108,320,2021
228109,340,2021
228110,795,2021
228111,426,2021
228112,0,2021
228113,340,2021
228114,540,2021
228115,540,2021
228116,205,2021
228117,606,2021
228118,645,2021
228119,510,2021
228120,510,2021
228121,0,2021
228122,170,2021
228123,351,2021
228124,0,2021
228125,200,2021
228126,495,2021
228127,160,2021
228128,695,2021
228129,80,2021
228130,100,2021
228131,440,2021
228132,30,2021
228133,140,2021
228134,270,2021
228135,720,2021
228136,60,2021
228137,210,2021
228138,1055,2021
228139,120,2021
228140,300,2021
228141,125,2021
228142,722,2021
228143,845,2021
228144,406,2021
228145,600,2021
228146,415,2021
228147,235,2021
228148,690,2021
228149,390,2021
228150,0,2021
228151,290,2021
228152,185,2021
228153,119,2021
228154,725,2021
228155,241,2021
228156,30,2021
228157,38,2021
228158,464,2021
228159,0,2021
228160,260,2021
228161,0,2021
228162,640,2021
228163,130,2021
228164,275,2021
228165,900,2021
228166,0,2021
228167,935,2021
228168,560,2021
228169,497,2021
228170,965,2021
228171,60,2021
228172,575,2021
228173,100,2021
228174,720,2021
228175,765,2021
228176,270,2021
228177,565,2021
228178,345,2021
228179,300,2021
228180,178,2021
228181,555,2021
228182,283,2021
228183,930,2021
228184,260,2021
228185,31,2021
228186,427,2021
228187,340,2021
228188,1320,2021
228189,60,2021
228190,478,2021
228191,640,2021
228192,335,2021
228193,260,2021
228194,80,2021
228195,563,2021
228196,0,2021
228197,65,2021
228198,758,2021
228199,480,2021
228200,80,2021
228201,137,2021
228202,350,2021
228203,315,2021
228204,570,2021
228205,75,2021
228206,0,2021
228207,405,2021
228208,670,2021
228209,870,2021
228210,253,2021
228211,540,2021
228212,45,2021
228213,210,2021
228214,395,2021
228215,30,2021
228216,630,2021
228217,70,2021
228218,620,2021
228219,215,2021
228220,0,2021
228221,475,2021
228222,825,2021
228223,622,2021
228224,0,2021
228225,120,2021
228226,745,2021
228227,450,2021
228228,358,2021
228229,350,2021
228230,795,2021
228231,262,2021
228232,460,2021
228233,185,2021
228234,100,2021
228235,167,2021
228236,45,2021
228237,465,2021
228238,60,2021
228239,225,2021
228240,120,2021
228241,416,2021
228242,576,2021
228243,90,2021
228244,170,2021
228245,600,2021
228246,548,2021
228247,345,2021
228248,340,2021
228249,90,2021
228250,810,2021
228251,87,2021
228252,330,2021
228253,630,2021
228254,625,2021
228255,690,2021
228256,65,2021
228257,714,2021
228258,10,2021
228259,880,2021
228260,400,2021
228261,154,2021
228262,530,2021
228263,520,2021
228264,0,2021
228265,315,2021
228266,840,2021
228267,60,2021
228268,595,2021
228269,198,2021
228270,615,2021
228271,530,2021
228272,182,2021
228273,0,2021
228274,83,2021
228275,250,2021
228276,255,2021
228277,675,2021
228278,415,2021
228279,10,2021
228280,200,2021
228281,0,2021
228282,0,2021
228283,1080,2021
228284,695,2021
228285,20,2021
228286,252,2021
228287,306,2021
228288,0,2021
228289,160,2021
228290,35,2021
228291,280,2021
228292,270,2021
228293,191,2021
228294,365,2021
228295,377,2021
228296,390,2021
228297,735,2021
228298,380,2021
228299,270,2021
228300,180,2021
228301,280,2021
228302,585,2021
228303,755,2021
228304,70,2021
228305,332,2021
228306,87,2021
228307,0,2021
228308,840,2021
228309,150,2021
228310,125,2021
228311,82,2021
228312,310,2021
228313,0,2021
228314,170,2021
228315,150,2021
228316,15,2021
228317,0,2021
228318,240,2021
